"reporting_unit","time","central_cases","central_intensity","lo_0_25_cases","hi_0_25_cases","lo_0_5_cases","hi_0_5_cases","lo_0_8_cases","hi_0_8_cases","lo_0_95_cases","hi_0_95_cases","lo_0_25_intensity","hi_0_25_intensity","lo_0_5_intensity","hi_0_5_intensity","lo_0_8_intensity","hi_0_8_intensity","lo_0_95_intensity","hi_0_95_intensity","1pct_cumulative","2_5pct_cumulative","10pct_cumulative","25pct_cumulative","50pct_cumulative","75pct_cumulative","90pct_cumulative","97_5pct_cumulative","99pct_cumulative","dead","country","Expected","mMult","adjustedDead"
"France",2020-04-25,214,310.547,5,1500,1,1500,0,1600,0,1600,230,370,200,380,190,390,180,410,21907,21907,21907,21907,21907,21907,21907,21907,21907,309,"France",8568.67330449012,0.0153201500786414,4.73
"France",2020-04-26,207,310.957,5,1700,3,2000,1,2100,1,2100,230,370,200,380,190,400,180,410,22144,22144,22144,22144,22144,22144,22144,22144,22144,237,"France",8568.67330449012,0.0153201500786414,3.63
"France",2020-04-27,218,311.014,2,1400,1,1800,0,2100,0,2100,230,370,200,390,190,400,180,420,22604,22604,22604,22604,22604,22604,22604,22604,22604,460,"France",8568.67330449012,0.0153201500786414,7.05
"France",2020-04-28,227,311.419,2,1400,2,1500,0,1800,0,2200,230,380,200,390,190,400,180,420,23092,23092,23092,23092,23092,23092,23092,23092,23092,488,"France",8568.67330449012,0.0153201500786414,7.48
"France",2020-04-29,216,311.551,3,1800,1,1800,0,2200,0,2500,230,380,200,390,190,400,180,420,23471,23471,23471,23471,23471,23471,23471,23471,23471,379,"France",8568.67330449012,0.0153201500786414,5.81
"France",2020-04-30,214,311.781,1,1600,0,1800,0,2100,0,2100,230,380,200,390,190,400,180,420,23769,23769,23769,23769,23769,23769,23769,23769,23769,298,"France",8568.67330449012,0.0153201500786414,4.57
"France",2020-05-01,226,311.459,3,1400,1,1800,1,2000,1,2500,220,380,200,390,190,410,180,420,23964,23964,23964,23964,23964,23964,23964,23964,23964,195,"France",8568.67330449012,0.0153201500786414,2.99
"France",2020-05-02,224,311.513,2,1800,1,2100,0,2100,0,3000,220,380,200,390,190,410,180,420,24148,24148,24148,24148,24148,24148,24148,24148,24148,184,"France",8568.67330449012,0.0153201500786414,2.82
"France",2020-05-03,211,311.443,4,1600,0,1600,0,2000,0,2700,220,380,200,400,190,410,180,430,24298,24298,24298,24298,24298,24298,24298,24298,24298,150,"France",8568.67330449012,0.0153201500786414,2.3
"France",2020-05-04,212,310.778,4,1600,1,1900,0,1900,0,2200,220,380,200,400,190,410,180,430,24677,24677,24677,24677,24677,24677,24677,24677,24677,379,"France",8568.67330449012,0.0153201500786414,5.81
"France",2020-05-05,198,310.367,4,1400,2,1600,0,2300,0,2400,220,380,190,400,190,410,180,430,25042,25042,25042,25042,25042,25042,25042,25042,25042,365,"France",8568.67330449012,0.0153201500786414,5.59
"France",2020-05-06,211,309.883,1,1600,1,1900,0,2100,0,2100,220,380,190,400,190,410,180,420,25318,25318,25318,25318,25318,25318,25318,25318,25318,276,"France",8568.67330449012,0.0153201500786414,4.23
"France",2020-05-07,220,309.097,3,1600,1,1900,1,2000,0,2000,220,380,190,400,190,410,180,420,25550,25550,25550,25550,25550,25550,25550,25550,25550,232,"France",8568.67330449012,0.0153201500786414,3.55
"France",2020-05-08,215.5,308.443,2,1500,0,2100,0,2100,0,2100,220,380,190,390,180,410,180,420,25723,25723,25723,25723,25723,25723,25723,25723,25723,173,"France",8568.67330449012,0.0153201500786414,2.65
"France",2020-05-09,210,306.803,1,1700,1,1900,0,2500,0,2500,220,380,190,390,180,410,180,420,25842,25842,25842,25842,25842,25842,25842,25842,25842,119,"France",8568.67330449012,0.0153201500786414,1.82
"France",2020-05-10,208,305.146,3,1500,3,1700,1,1900,0,2100,220,380,190,390,180,410,180,420,25950,25950,25950,25950,25950,25950,25950,25950,25950,108,"France",8568.67330449012,0.0153201500786414,1.65
"France",2020-05-11,217,304.17,2,1700,1,1900,0,2200,0,2300,210,380,190,390,180,400,180,420,26228,26228,26228,26228,26228,26228,26228,26228,26228,278,"France",8568.67330449012,0.0153201500786414,4.26
"France",2020-05-12,208.5,302.406,2,1500,1,1800,1,2100,0,2100,210,380,190,390,180,400,180,420,26513,26513,26513,26513,26513,26513,26513,26513,26513,285,"France",8568.67330449012,0.0153201500786414,4.37
"France",2020-05-13,215,300.676,3,1800,1,1800,0,2000,0,2400,210,380,190,390,180,400,180,420,26666,26666,26666,26666,26666,26666,26666,26666,26666,153,"France",8568.67330449012,0.0153201500786414,2.34
"France",2020-05-14,214.5,299.105,2,1600,1,1700,1,2100,1,2600,210,380,190,390,180,400,180,410,26858,26858,26858,26858,26858,26858,26858,26858,26858,192,"France",8568.67330449012,0.0153201500786414,2.94
"France",2020-05-15,210,297.287,2,1500,1,1700,0,1800,0,1800,210,370,190,390,180,400,180,410,27042,27042,27042,27042,27042,27042,27042,27042,27042,184,"France",8568.67330449012,0.0153201500786414,2.82
"France",2020-05-16,202.5,295.415,1,1700,1,1800,0,1900,0,2700,210,370,190,380,180,400,180,410,27151,27151,27151,27151,27151,27151,27151,27151,27151,109,"France",8568.67330449012,0.0153201500786414,1.67
"France",2020-05-17,209,293.478,2,1600,0,1600,0,1700,0,2100,210,370,190,380,180,400,170,410,27235,27235,27235,27235,27235,27235,27235,27235,27235,84,"France",8568.67330449012,0.0153201500786414,1.29
"France",2020-05-18,192,291.542,1,1700,1,1900,0,2200,0,2200,210,370,190,380,180,390,170,410,27427,27427,27427,27427,27427,27427,27427,27427,27427,192,"France",8568.67330449012,0.0153201500786414,2.94
"France",2020-05-19,198,289.588,2,1400,2,1700,0,1800,0,2200,210,370,190,380,180,390,170,400,27622,27622,27622,27622,27622,27622,27622,27622,27622,195,"France",8568.67330449012,0.0153201500786414,2.99
"France",2020-05-20,199,287.642,3,1500,1,1900,0,2000,0,2000,200,360,190,380,180,390,170,400,27775,27775,27775,27775,27775,27775,27775,27775,27775,153,"France",8568.67330449012,0.0153201500786414,2.34
"France",2020-05-21,207.5,285.638,1,1700,0,1900,0,1900,0,2900,200,360,190,370,180,390,170,400,27865,27865,27865,27865,27865,27865,27865,27865,27865,90,"France",8568.67330449012,0.0153201500786414,1.38
"France",2020-05-22,195,283.611,4,1500,2,1800,0,2100,0,2800,200,360,180,370,180,380,170,400,27980,27980,27980,27980,27980,27980,27980,27980,27980,115,"France",8568.67330449012,0.0153201500786414,1.76
"France",2020-05-23,196.5,281.531,2,1200,2,1800,1,1900,1,2400,200,360,180,370,180,380,170,390,28047,28047,28047,28047,28047,28047,28047,28047,28047,67,"France",8568.67330449012,0.0153201500786414,1.03
"France",2020-05-24,192,279.425,4,1600,1,2000,1,2400,1,2600,200,350,180,370,170,380,170,390,28102,28102,28102,28102,28102,28102,28102,28102,28102,55,"France",8568.67330449012,0.0153201500786414,0.84
"France",2020-05-25,188,277.383,1,1500,0,1500,0,2000,0,2100,200,350,180,370,170,380,170,390,28242,28242,28242,28242,28242,28242,28242,28242,28242,140,"France",8568.67330449012,0.0153201500786414,2.14
"France",2020-05-26,195,275.308,2,1600,1,1700,0,2000,0,2100,200,350,180,360,170,370,170,390,28371,28371,28371,28371,28371,28371,28371,28371,28371,129,"France",8568.67330449012,0.0153201500786414,1.98
"France",2020-05-27,188,273.202,2,1400,2,1500,1,1600,0,1600,200,350,180,360,170,370,170,380,28472,28472,28472,28472,28472,28472,28472,28472,28472,101,"France",8568.67330449012,0.0153201500786414,1.55
"France",2020-05-28,193,271.05,2,1800,1,2000,1,2000,0,3100,190,340,180,360,170,370,170,380,28575,28575,28575,28575,28575,28575,28575,28575,28575,103,"France",8568.67330449012,0.0153201500786414,1.58
"France",2020-05-29,197.5,268.96,5,1300,1,1600,1,1800,0,2800,190,340,180,350,170,370,170,380,28670,28670,28670,28670,28670,28670,28670,28670,28670,95,"France",8568.67330449012,0.0153201500786414,1.46
"France",2020-05-30,190,266.761,2,1700,1,1800,0,1900,0,2100,190,340,180,350,170,360,170,380,28759,28759,28759,28759,28759,28759,28759,28759,28759,89,"France",8568.67330449012,0.0153201500786414,1.36
"France",2020-05-31,179,264.546,1,1700,0,1800,0,1900,0,1900,190,340,180,350,170,360,160,370,28807,28807,28807,28807,28807,28807,28807,28807,28807,48,"France",8568.67330449012,0.0153201500786414,0.74
"France",2020-06-01,183,262.316,1,1300,1,1400,0,2000,0,2300,190,330,180,350,170,360,160,370,28855,28855,28855,28855,28855,28855,28855,28855,28855,48,"France",8568.67330449012,0.0153201500786414,0.74
"France",2020-06-02,179.5,260.083,5,1400,1,1600,0,2400,0,2700,190,330,180,340,170,350,160,370,28939,28939,28939,28939,28939,28939,28939,28939,28939,84,"France",8568.67330449012,0.0153201500786414,1.29
"France",2020-06-03,183,257.907,3,1400,0,1600,0,1700,0,1700,190,330,170,340,170,350,160,360,29020,29020,29020,29020,29020,29020,29020,29020,29020,81,"France",8568.67330449012,0.0153201500786414,1.24
"France",2020-06-04,174,255.717,3,1200,1,1200,1,1500,0,2100,180,320,170,340,170,350,160,360,29064,29064,29064,29064,29064,29064,29064,29064,29064,44,"France",8568.67330449012,0.0153201500786414,0.67
"France",2020-06-05,174,253.512,2,1400,1,1500,1,1700,0,1700,180,320,170,330,160,340,160,360,29110,29110,29110,29110,29110,29110,29110,29110,29110,46,"France",8568.67330449012,0.0153201500786414,0.7
"France",2020-06-06,182.5,251.294,2,1100,1,1400,0,1700,0,2300,180,320,170,330,160,340,160,350,29141,29141,29141,29141,29141,29141,29141,29141,29141,31,"France",8568.67330449012,0.0153201500786414,0.47
"France",2020-06-07,173,249.072,2,1200,1,1600,0,1600,0,1700,180,320,170,330,160,340,160,350,29175,29175,29175,29175,29175,29175,29175,29175,29175,34,"France",8568.67330449012,0.0153201500786414,0.52
"France",2020-06-08,185.5,246.889,1,1100,1,1600,0,1600,0,1900,180,310,170,320,160,330,160,350,29208,29208,29208,29208,29208,29208,29208,29208,29208,33,"France",8568.67330449012,0.0153201500786414,0.51
"France",2020-06-09,168,244.694,1,1500,0,1500,0,2200,0,2700,180,310,170,320,160,330,160,340,29261,29261,29261,29261,29261,29261,29261,29261,29261,53,"France",8568.67330449012,0.0153201500786414,0.81
"France",2020-06-10,163,242.388,2,1500,0,1500,0,1700,0,2100,180,310,170,320,160,330,160,340,29284,29284,29284,29284,29284,29284,29284,29284,29284,23,"France",8568.67330449012,0.0153201500786414,0.35
"France",2020-06-11,165,239.987,1,1500,0,1600,0,1700,0,1800,180,300,170,310,160,320,150,340,29311,29311,29311,29311,29311,29311,29311,29311,29311,27,"France",8568.67330449012,0.0153201500786414,0.41
"France",2020-06-12,168,237.625,4,1300,2,1600,0,2000,0,2600,170,300,170,310,160,320,150,330,29339,29339,29339,29339,29339,29339,29339,29339,29339,28,"France",8568.67330449012,0.0153201500786414,0.43
"France",2020-06-13,161,235.317,1,1300,1,1400,0,1400,0,1800,170,300,160,310,160,320,150,330,29363,29363,29363,29363,29363,29363,29363,29363,29363,24,"France",8568.67330449012,0.0153201500786414,0.37
"France",2020-06-14,160,232.983,3,1100,1,1200,1,1300,0,1500,170,290,160,310,160,320,150,330,29382,29382,29382,29382,29382,29382,29382,29382,29382,19,"France",8568.67330449012,0.0153201500786414,0.29
"France",2020-06-15,160,230.604,3,1100,2,1400,0,1400,0,2000,170,290,160,300,150,310,150,320,29401,29401,29401,29401,29401,29401,29401,29401,29401,19,"France",8568.67330449012,0.0153201500786414,0.29
"France",2020-06-16,161,228.261,1,990,1,1100,0,1200,0,1200,170,290,160,300,150,310,150,320,29439,29439,29439,29439,29439,29439,29439,29439,29439,38,"France",8568.67330449012,0.0153201500786414,0.58
"France",2020-06-17,155.5,225.836,3,1100,2,1100,1,1100,0,1200,170,290,160,300,150,310,150,320,29467,29467,29467,29467,29467,29467,29467,29467,29467,28,"France",8568.67330449012,0.0153201500786414,0.43
"France",2020-06-18,158,223.361,3,1200,0,1200,0,1300,0,1500,170,280,160,290,150,300,150,310,29495,29495,29495,29495,29495,29495,29495,29495,29495,28,"France",8568.67330449012,0.0153201500786414,0.43
"France",2020-06-19,161,220.884,2,1100,1,1200,0,1200,0,1500,160,280,160,290,150,300,150,310,29509,29509,29509,29509,29509,29509,29509,29509,29509,14,"France",8568.67330449012,0.0153201500786414,0.21
"France",2020-06-20,152,218.464,3,1200,0,1200,0,1300,0,1800,160,280,160,290,150,300,150,310,29525,29525,29525,29525,29525,29525,29525,29525,29525,16,"France",8568.67330449012,0.0153201500786414,0.25
"France",2020-06-21,155,216.071,2,1300,1,1300,0,1300,0,1300,160,270,150,280,150,290,150,300,29540,29540,29540,29540,29540,29540,29540,29540,29540,15,"France",8568.67330449012,0.0153201500786414,0.23
"France",2020-06-22,149.5,213.656,1,1300,1,1300,0,1600,0,1700,160,270,150,280,150,290,140,300,29555,29555,29555,29555,29555,29555,29555,29555,29555,15,"France",8568.67330449012,0.0153201500786414,0.23
"France",2020-06-23,147,211.268,2,1000,0,1100,0,1200,0,1200,160,270,150,280,150,290,140,300,29581,29581,29581,29581,29581,29581,29581,29581,29581,26,"France",8568.67330449012,0.0153201500786414,0.4
"France",2020-06-24,144,208.913,2,1100,1,1300,0,1600,0,1600,160,260,150,270,150,280,140,290,29592,29592,29592,29592,29592,29592,29592,29592,29592,11,"France",8568.67330449012,0.0153201500786414,0.17
"France",2020-06-25,150.5,206.558,1,1100,0,1200,0,1200,0,1300,160,260,150,270,140,280,140,290,29613,29613,29613,29613,29613,29613,29613,29613,29613,21,"France",8568.67330449012,0.0153201500786414,0.32
"France",2020-06-26,140,204.174,1,1100,0,1200,0,1200,0,1300,150,260,150,270,140,280,140,290,29639,29639,29639,29639,29639,29639,29639,29639,29639,26,"France",8568.67330449012,0.0153201500786414,0.4
"France",2020-06-27,142,201.751,1,1200,1,1200,0,1400,0,1400,150,250,150,260,140,270,140,280,29651,29651,29651,29651,29651,29651,29651,29651,29651,12,"France",8568.67330449012,0.0153201500786414,0.18
"France",2020-06-28,143,199.336,1,1000,1,1200,0,1300,0,1600,150,250,150,260,140,270,140,280,29662,29662,29662,29662,29662,29662,29662,29662,29662,11,"France",8568.67330449012,0.0153201500786414,0.17
"France",2020-06-29,134.5,196.941,1,1100,0,1200,0,1800,0,1800,150,250,150,260,140,270,140,280,29674,29674,29674,29674,29674,29674,29674,29674,29674,12,"France",8568.67330449012,0.0153201500786414,0.18
"France",2020-06-30,139,194.559,1,1100,1,1200,0,1200,0,1400,150,250,140,250,140,260,140,270,29695,29695,29695,29695,29695,29695,29695,29695,29695,21,"France",8568.67330449012,0.0153201500786414,0.32
"France",2020-07-01,138,192.191,1,1000,0,1100,0,1300,0,1400,150,240,140,250,140,260,130,270,29713,29713,29713,29713,29713,29713,29713,29713,29713,18,"France",8568.67330449012,0.0153201500786414,0.28
"France",2020-07-02,135,189.828,2,980,1,1000,0,1300,0,1400,150,240,140,250,140,260,130,270,29727,29727,29727,29727,29727,29727,29727,29727,29727,14,"France",8568.67330449012,0.0153201500786414,0.21
"France",2020-07-03,126,187.47,0,860,0,1100,0,1400,0,1700,140,240,140,240,130,250,130,260,29745,29745,29745,29745,29745,29745,29745,29745,29745,18,"France",8568.67330449012,0.0153201500786414,0.28
"France",2020-07-04,137,185.152,1,1000,0,1000,0,1400,0,1500,140,230,140,240,130,250,130,260,29754,29754,29754,29754,29754,29754,29754,29754,29754,9,"France",8568.67330449012,0.0153201500786414,0.14
"France",2020-07-05,132,182.867,2,790,1,1000,0,1200,0,1600,140,230,140,240,130,250,130,260,29763,29763,29763,29763,29763,29763,29763,29763,29763,9,"France",8568.67330449012,0.0153201500786414,0.14
"France",2020-07-06,130,180.561,2,840,0,1000,0,1400,0,1500,140,230,140,230,130,240,130,250,29772,29772,29772,29772,29772,29772,29772,29772,29772,9,"France",8568.67330449012,0.0153201500786414,0.14
"France",2020-07-07,131,178.202,2,1100,1,1200,0,1300,0,1300,140,220,130,230,130,240,130,250,29806,29806,29806,29806,29806,29806,29806,29806,29806,34,"France",8568.67330449012,0.0153201500786414,0.52
"France",2020-07-08,124,175.889,2,1200,1,1200,0,1300,0,1400,140,220,130,230,130,240,130,250,29838,29838,29838,29838,29838,29838,29838,29838,29838,32,"France",8568.67330449012,0.0153201500786414,0.49
"France",2020-07-09,133,173.556,2,1000,0,1100,0,1200,0,1500,140,220,130,220,130,240,130,240,29852,29852,29852,29852,29852,29852,29852,29852,29852,14,"France",8568.67330449012,0.0153201500786414,0.21
"France",2020-07-10,128,171.24,1,960,0,1200,0,1300,0,1300,130,220,130,220,130,230,120,240,29877,29877,29877,29877,29877,29877,29877,29877,29877,25,"France",8568.67330449012,0.0153201500786414,0.38
"France",2020-07-11,117,168.909,1,830,0,890,0,970,0,970,130,210,130,220,130,230,120,240,29885,29885,29885,29885,29885,29885,29885,29885,29885,8,"France",8568.67330449012,0.0153201500786414,0.12
"France",2020-07-12,114,166.532,1,960,0,1100,0,1300,0,1500,130,210,130,220,120,230,120,230,29894,29894,29894,29894,29894,29894,29894,29894,29894,9,"France",8568.67330449012,0.0153201500786414,0.14
"France",2020-07-13,120,164.146,2,880,1,950,0,1100,0,1300,130,210,130,210,120,220,120,230,29902,29902,29902,29902,29902,29902,29902,29902,29902,8,"France",8568.67330449012,0.0153201500786414,0.12
"France",2020-07-14,120.5,161.833,1,990,1,1000,0,1200,0,1200,130,200,130,210,120,220,120,230,29915,29915,29915,29915,29915,29915,29915,29915,29915,13,"France",8568.67330449012,0.0153201500786414,0.2
"France",2020-07-15,127.5,159.555,2,820,1,910,0,990,0,1100,130,200,120,210,120,220,120,220,29928,29928,29928,29928,29928,29928,29928,29928,29928,13,"France",8568.67330449012,0.0153201500786414,0.2
"France",2020-07-16,117,157.312,1,1000,0,1200,0,1400,0,1600,130,200,120,200,120,210,120,220,29946,29946,29946,29946,29946,29946,29946,29946,29946,18,"France",8568.67330449012,0.0153201500786414,0.28
"France",2020-07-17,119,155.09,2,790,1,860,0,990,0,1100,120,200,120,200,120,210,120,220,29960,29960,29960,29960,29960,29960,29960,29960,29960,14,"France",8568.67330449012,0.0153201500786414,0.21
"France",2020-07-18,105.5,152.876,1,760,0,900,0,1100,0,1100,120,190,120,200,120,210,110,210,29968,29968,29968,29968,29968,29968,29968,29968,29968,8,"France",8568.67330449012,0.0153201500786414,0.12
"France",2020-07-19,116,150.641,2,950,0,1000,0,1000,0,1100,120,190,120,190,120,200,110,210,29977,29977,29977,29977,29977,29977,29977,29977,29977,9,"France",8568.67330449012,0.0153201500786414,0.14
"France",2020-07-20,110.5,148.437,1,810,1,810,0,1100,0,1100,120,190,120,190,110,200,110,210,29985,29985,29985,29985,29985,29985,29985,29985,29985,8,"France",8568.67330449012,0.0153201500786414,0.12
"France",2020-07-21,102.5,146.257,1,720,0,890,0,910,0,1400,120,180,120,190,110,200,110,210,29998,29998,29998,29998,29998,29998,29998,29998,29998,13,"France",8568.67330449012,0.0153201500786414,0.2
"France",2020-07-22,102.5,144.094,1,850,0,860,0,1000,0,1500,120,180,110,190,110,200,110,200,30005,30005,30005,30005,30005,30005,30005,30005,30005,7,"France",8568.67330449012,0.0153201500786414,0.11
"France",2020-07-23,101.5,141.944,1,770,0,890,0,1200,0,1300,120,180,110,180,110,190,110,200,30015,30015,30015,30015,30015,30015,30015,30015,30015,10,"France",8568.67330449012,0.0153201500786414,0.15
"France",2020-07-24,111,139.802,1,890,1,890,0,1200,0,1300,110,180,110,180,110,190,110,200,30025,30025,30025,30025,30025,30025,30025,30025,30025,10,"France",8568.67330449012,0.0153201500786414,0.15
"France",2020-07-25,102,137.67,2,730,0,840,0,990,0,1100,110,170,110,180,110,190,100,190,30031,30031,30031,30031,30031,30031,30031,30031,30031,6,"France",8568.67330449012,0.0153201500786414,0.09
"France",2020-07-26,108,135.502,1,700,1,920,0,940,0,940,110,170,110,170,110,180,100,190,30036,30036,30036,30036,30036,30036,30036,30036,30036,5,"France",8568.67330449012,0.0153201500786414,0.08
"France",2020-07-27,100,133.432,0,580,0,870,0,1000,0,1200,110,170,110,170,110,180,100,190,30042,30042,30042,30042,30042,30042,30042,30042,30042,6,"France",8568.67330449012,0.0153201500786414,0.09
"France",2020-07-28,98,131.376,0,730,0,900,0,1100,0,1300,110,160,110,170,100,180,100,180,30057,30057,30057,30057,30057,30057,30057,30057,30057,15,"France",8568.67330449012,0.0153201500786414,0.23
"France",2020-07-29,103,129.314,1,730,0,770,0,780,0,1000,110,160,110,170,100,180,100,180,30072,30072,30072,30072,30072,30072,30072,30072,30072,15,"France",8568.67330449012,0.0153201500786414,0.23
"France",2020-07-30,98,127.258,1,690,0,690,0,1100,0,1100,110,160,100,160,100,170,98,180,30088,30088,30088,30088,30088,30088,30088,30088,30088,16,"France",8568.67330449012,0.0153201500786414,0.25
"France",2020-07-31,92,125.205,1,720,0,750,0,810,0,840,110,160,100,160,100,170,97,180,30099,30099,30099,30099,30099,30099,30099,30099,30099,11,"France",8568.67330449012,0.0153201500786414,0.17
"France",2020-08-01,92,123.174,1,590,0,850,0,1100,0,1400,100,150,100,160,98,170,96,170,30109,30109,30109,30109,30109,30109,30109,30109,30109,10,"France",8568.67330449012,0.0153201500786414,0.15
"France",2020-08-02,95,121.166,0,670,0,770,0,870,0,870,100,150,100,160,97,160,94,170,30118,30118,30118,30118,30118,30118,30118,30118,30118,9,"France",8568.67330449012,0.0153201500786414,0.14
"France",2020-08-03,90,119.172,1,610,1,610,0,690,0,1000,100,150,99,150,96,160,93,170,30128,30128,30128,30128,30128,30128,30128,30128,30128,10,"France",8568.67330449012,0.0153201500786414,0.15
"France",2020-08-04,88,117.225,1,580,0,640,0,700,0,700,100,150,98,150,95,160,92,160,30139,30139,30139,30139,30139,30139,30139,30139,30139,11,"France",8568.67330449012,0.0153201500786414,0.17
"France",2020-08-05,81,115.286,0,620,0,710,0,870,0,900,99,140,96,150,93,160,90,160,30148,30148,30148,30148,30148,30148,30148,30148,30148,9,"France",8568.67330449012,0.0153201500786414,0.14
"France",2020-08-06,85.5,113.375,1,700,0,700,0,870,0,870,97,140,95,150,92,150,89,160,30155,30155,30155,30155,30155,30155,30155,30155,30155,7,"France",8568.67330449012,0.0153201500786414,0.11
"France",2020-08-07,86,111.481,0,630,0,690,0,800,0,970,96,140,94,140,91,150,88,160,30167,30167,30167,30167,30167,30167,30167,30167,30167,12,"France",8568.67330449012,0.0153201500786414,0.18
"France",2020-08-08,83,109.611,0,560,0,880,0,980,0,1100,95,140,92,140,89,150,87,150,30172,30172,30172,30172,30172,30172,30172,30172,30172,5,"France",8568.67330449012,0.0153201500786414,0.08
"France",2020-08-09,82,107.735,0,530,0,630,0,720,0,800,93,130,91,140,88,150,85,150,30178,30178,30178,30178,30178,30178,30178,30178,30178,6,"France",8568.67330449012,0.0153201500786414,0.09
"France",2020-08-10,82,105.873,1,550,0,690,0,800,0,1000,92,130,90,140,86,140,84,150,30183,30183,30183,30183,30183,30183,30183,30183,30183,5,"France",8568.67330449012,0.0153201500786414,0.08
"France",2020-08-11,77,104.048,0,570,0,570,0,670,0,900,91,130,89,130,85,140,83,150,30198,30198,30198,30198,30198,30198,30198,30198,30198,15,"France",8568.67330449012,0.0153201500786414,0.23
"France",2020-08-12,72.5,102.222,0,520,0,570,0,610,0,610,89,130,87,130,84,140,81,140,30215,30215,30215,30215,30215,30215,30215,30215,30215,17,"France",8568.67330449012,0.0153201500786414,0.26
"France",2020-08-13,75,100.415,0,560,0,610,0,690,0,810,88,130,86,130,82,140,80,140,30232,30232,30232,30232,30232,30232,30232,30232,30232,17,"France",8568.67330449012,0.0153201500786414,0.26
"France",2020-08-14,75,98.6371,1,560,0,700,0,800,0,830,87,120,85,130,81,130,79,140,30250,30250,30250,30250,30250,30250,30250,30250,30250,18,"France",8568.67330449012,0.0153201500786414,0.28
"France",2020-08-15,73,96.8788,0,510,0,530,0,690,0,740,86,120,83,120,80,130,78,140,30258,30258,30258,30258,30258,30258,30258,30258,30258,8,"France",8568.67330449012,0.0153201500786414,0.12
"France",2020-08-16,69,95.118,0,430,0,560,0,630,0,630,84,120,82,120,79,130,76,130,30265,30265,30265,30265,30265,30265,30265,30265,30265,7,"France",8568.67330449012,0.0153201500786414,0.11
"France",2020-08-17,76,93.3667,0,500,0,620,0,650,0,690,83,120,81,120,77,130,75,130,30273,30273,30273,30273,30273,30273,30273,30273,30273,8,"France",8568.67330449012,0.0153201500786414,0.12
"France",2020-08-18,71,91.6553,0,440,0,480,0,600,0,670,82,110,79,120,76,120,74,130,30289,30289,30289,30289,30289,30289,30289,30289,30289,16,"France",8568.67330449012,0.0153201500786414,0.25
"France",2020-08-19,65,89.9833,0,530,0,530,0,680,0,680,80,110,78,120,75,120,72,130,30306,30306,30306,30306,30306,30306,30306,30306,30306,17,"France",8568.67330449012,0.0153201500786414,0.26
"France",2020-08-20,67,88.4098,2,460,1,490,0,670,0,670,79,110,77,110,74,120,71,120,30318,30318,30318,30318,30318,30318,30318,30318,30318,12,"France",8568.67330449012,0.0153201500786414,0.18
"France",2020-08-21,64,86.7598,1,490,0,540,0,670,0,670,78,110,76,110,72,120,70,120,30341,30341,30341,30341,30341,30341,30341,30341,30341,23,"France",8568.67330449012,0.0153201500786414,0.35
"France",2020-08-22,65,85.1289,0,490,0,490,0,590,0,600,76,110,74,110,71,120,69,120,30349,30349,30349,30349,30349,30349,30349,30349,30349,8,"France",8568.67330449012,0.0153201500786414,0.12
"France",2020-08-23,57.5,83.6162,0,440,0,520,0,540,0,660,75,100,73,110,70,110,68,120,30358,30358,30358,30358,30358,30358,30358,30358,30358,9,"France",8568.67330449012,0.0153201500786414,0.14
"France",2020-08-24,61,82.0961,1,510,0,520,0,580,0,580,74,100,72,110,69,110,66,110,30366,30366,30366,30366,30366,30366,30366,30366,30366,8,"France",8568.67330449012,0.0153201500786414,0.12
"France",2020-08-25,60,80.6103,1,410,0,540,0,560,0,570,72,100,70,100,68,110,65,110,30387,30387,30387,30387,30387,30387,30387,30387,30387,21,"France",8568.67330449012,0.0153201500786414,0.32
"France",2020-08-26,59.5,79.2347,0,510,0,600,0,610,0,610,71,99,69,100,66,110,64,110,30403,30403,30403,30403,30403,30403,30403,30403,30403,16,"France",8568.67330449012,0.0153201500786414,0.25
"France",2020-08-27,60,77.9621,0,420,0,420,0,510,0,580,70,97,68,100,65,110,63,110,30419,30419,30419,30419,30419,30419,30419,30419,30419,16,"France",8568.67330449012,0.0153201500786414,0.25
"France",2020-08-28,60,76.7294,0,420,0,420,0,460,0,480,69,95,67,98,64,100,62,110,30438,30438,30438,30438,30438,30438,30438,30438,30438,19,"France",8568.67330449012,0.0153201500786414,0.29
"France",2020-08-29,55.5,75.4338,0,380,0,430,0,490,0,520,67,93,66,97,63,100,61,100,30451,30451,30451,30451,30451,30451,30451,30451,30451,13,"France",8568.67330449012,0.0153201500786414,0.2
"France",2020-08-30,56,74.0892,0,360,0,420,0,500,0,590,66,91,64,95,62,99,59,100,30464,30464,30464,30464,30464,30464,30464,30464,30464,13,"France",8568.67330449012,0.0153201500786414,0.2
"France",2020-08-31,50.5,72.7883,1,390,0,510,0,530,0,530,65,90,63,93,61,97,58,100,30477,30477,30477,30477,30477,30477,30477,30477,30477,13,"France",8568.67330449012,0.0153201500786414,0.2
"France",2020-09-01,51,71.5324,2,330,0,470,0,550,0,580,64,88,62,91,60,95,57,98,30496,30496,30496,30496,30496,30496,30496,30496,30496,19,"France",8568.67330449012,0.0153201500786414,0.29
"France",2020-09-02,52.5,70.2289,0,400,0,420,0,440,0,450,63,86,61,90,59,93,56,96,30521,30521,30521,30521,30521,30521,30521,30521,30521,25,"France",8568.67330449012,0.0153201500786414,0.38
