"rowname","age_group","pop_m","pop_m_p","pop_f","pop_f_p","pop_bs","pop_bs_p","males","males_p","females","females_p","unknown","both_sexes","both_sexes_p","date1","country","path1","sheet1","serial_id"
"10","90+",163279,0.707160332393378,388166,1.61661697973005,551445,1.1707863596473,"0",0,0,0,NA,"0",0,"2020-03-22","Spain","./Deaths-Age-Sex_Covid-19_Spain_21-04_v2.xlsx","MSCBS_Data",511
"12","Total known",23089389,100,24011006,100,47100395,100,"518",100,287,100,NA,"805",100,"2020-03-22","Spain","./Deaths-Age-Sex_Covid-19_Spain_21-04_v2.xlsx","MSCBS_Data",512
"14","Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-03-22","Spain","./Deaths-Age-Sex_Covid-19_Spain_21-04_v2.xlsx","MSCBS_Data",513
"15","total",23089389,NA,24011006,NA,47100395,NA,"518",100,287,100,NA,"805",100,"2020-03-22","Spain","./Deaths-Age-Sex_Covid-19_Spain_21-04_v2.xlsx","MSCBS_Data",514
"2","10-19",2520800,10.9175691050118,2362647,9.83985010873763,4883447,10.3681657022197,"3",0.579150579150579,1,0.348432055749129,NA,"4",0.496894409937888,"2020-03-22","Spain","./Deaths-Age-Sex_Covid-19_Spain_21-04_v2.xlsx","MSCBS_Data",515
"3","20-29",2464472,10.6736128877209,2383466,9.92655618011174,4847938,10.2927756762974,"2",0.386100386100386,1,0.348432055749129,NA,"3",0.372670807453416,"2020-03-22","Spain","./Deaths-Age-Sex_Covid-19_Spain_21-04_v2.xlsx","MSCBS_Data",516
"4","30-39",3076176,13.3228991031335,3091412,12.8749790825091,6167588,13.0945568503194,"6",1.15830115830116,3,1.04529616724739,NA,"9",1.11801242236025,"2020-03-22","Spain","./Deaths-Age-Sex_Covid-19_Spain_21-04_v2.xlsx","MSCBS_Data",517
"5","40-49",3943490,17.0792306370688,3869686,16.1163009996333,7813176,16.5883449597397,"13",2.50965250965251,7,2.4390243902439,NA,"20",2.48447204968944,"2020-03-22","Spain","./Deaths-Age-Sex_Covid-19_Spain_21-04_v2.xlsx","MSCBS_Data",518
"6","50-59",3457353,14.9737743168518,3516656,14.6460169140768,6974009,14.8066889884894,"48",9.26640926640927,15,5.22648083623693,NA,"63",7.82608695652174,"2020-03-22","Spain","./Deaths-Age-Sex_Covid-19_Spain_21-04_v2.xlsx","MSCBS_Data",519
"7","60-69",2543236,11.014739281321,2738641,11.4057736689583,5281877,11.2140821748947,"122",23.5521235521236,42,14.6341463414634,NA,"164",20.3726708074534,"2020-03-22","Spain","./Deaths-Age-Sex_Covid-19_Spain_21-04_v2.xlsx","MSCBS_Data",520
"8","70-79",1771960,7.67434772743445,2128590,8.86505963140403,3900550,8.28135305447014,"324",62.5482625482625,217,75.609756097561,NA,"541",67.2049689440994,"2020-03-22","Spain","./Deaths-Age-Sex_Covid-19_Spain_21-04_v2.xlsx","MSCBS_Data",521
"9","80-89",897106,3.8853605004446,1412401,5.88230663888052,2309507,4.9033707679097,"0",0,0,0,NA,"0",0,"2020-03-22","Spain","./Deaths-Age-Sex_Covid-19_Spain_21-04_v2.xlsx","MSCBS_Data",522
"1","0-9",3957228,12.2147301775874,3798527,10.9573345167228,7755755,11.564758062942,"1",0.0131665569453588,1,0.0194969779684149,0,"2",0.015600624024961,"2020-04-21","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",523
"10","90+",240468,0.742249811318448,671963,1.93836278480069,912431,1.36054372064722,"1125",14.8123765635286,1476,28.7775394813804,22,"2623",20.4602184087363,"2020-04-21","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",524
"12","Total known",32397179,100,34666524,100,67063703,100,"7595",99.9868334430546,5129,100,96,"12820",100,"2020-04-21","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",525
"14","Unknown",NA,NA,NA,NA,NA,NA,"46",NA,28,NA,6,"80",NA,"2020-04-21","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",526
"15","TOTAL",32397179,NA,34666524,NA,67063703,NA,"7641",NA,5157,NA,102,"12900",NA,"2020-04-21","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",527
"2","10-19",4266196,13.1684181514693,4062792,11.7196405385207,8328988,12.4195170075831,"1",0.0131665569453588,2,0.0389939559368298,0,"3",0.0234009360374415,"2020-04-21","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",528
"3","20-29",3737191,11.5355444991059,3733717,10.7703818242637,7470908,11.1400171267012,"10",0.131665569453588,6,0.116981867810489,0,"16",0.124804992199688,"2020-04-21","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",529
"4","30-39",4025803,12.4263998417887,4262454,12.2955909857014,8288257,12.3587822163652,"37",0.487162606978275,23,0.448430493273543,0,"60",0.46801872074883,"2020-04-21","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",530
"5","40-49",4233782,13.068366230282,4350667,12.5500526098319,8584449,12.8004399041311,"106",1.39565503620803,55,1.07233378826282,3,"164",1.2792511700468,"2020-04-21","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",531
"6","50-59",4294564,13.2559813309671,4490542,12.9535398472601,8785106,13.0996434837486,"398",5.2402896642528,181,3.5289530122831,3,"582",4.53978159126365,"2020-04-21","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",532
"7","60-69",3792182,11.7052845866611,4207424,12.1368499478056,7999606,11.9283690612789,"1037",13.6537195523371,440,8.57867030610255,10,"1487",11.5990639625585,"2020-04-21","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",533
"8","70-79",2598072,8.0194389764615,3095588,8.92961751804132,5693660,8.48992785262693,"2051",27.0046082949309,914,17.8202378631312,18,"2983",23.2683307332293,"2020-04-21","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",534
"9","80-89",1251693,3.8635863943586,1992850,5.74862942705187,3244543,4.83800156397567,"2829",37.24818959842,2031,39.5983622538507,40,"4900",38.2215288611544,"2020-04-21","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",535
"1","0-9",3957228,12.2147301775874,3798527,10.9573345167228,7755755,11.564758062942,"0",0,1,0.0201085863663784,0,"1",0.00804246421103426,"2020-04-20","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",536
"10","90+",240468,0.742249811318448,671963,1.93836278480069,912431,1.36054372064722,"1092",14.8228586941767,1409,28.3329981902272,21,"2522",20.2830947402284,"2020-04-20","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",537
"12","Total known",32397179,100,34666524,100,67063703,100,"7367",100,4973,100,94,"12434",100,"2020-04-20","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",538
"14","Unknown",NA,NA,NA,NA,NA,NA,"45",NA,28,NA,6,"79",NA,"2020-04-20","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",539
"15","TOTAL",32397179,NA,34666524,NA,67063703,NA,"7412",NA,5001,NA,100,"12513",NA,"2020-04-20","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",540
"2","10-19",4266196,13.1684181514693,4062792,11.7196405385207,8328988,12.4195170075831,"1",0.0135740464232388,2,0.0402171727327569,0,"3",0.0241273926331028,"2020-04-20","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",541
"3","20-29",3737191,11.5355444991059,3733717,10.7703818242637,7470908,11.1400171267012,"10",0.135740464232388,6,0.120651518198271,0,"16",0.128679427376548,"2020-04-20","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",542
"4","30-39",4025803,12.4263998417887,4262454,12.2955909857014,8288257,12.3587822163652,"37",0.502239717659834,23,0.462497486426704,0,"60",0.482547852662056,"2020-04-20","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",543
"5","40-49",4233782,13.068366230282,4350667,12.5500526098319,8584449,12.8004399041311,"105",1.42527487444007,53,1.06575507741806,3,"161",1.29483673797652,"2020-04-20","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",544
"6","50-59",4294564,13.2559813309671,4490542,12.9535398472601,8785106,13.0996434837486,"386",5.23958191937016,178,3.57932837321536,3,"567",4.56007720765643,"2020-04-20","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",545
"7","60-69",3792182,11.7052845866611,4207424,12.1368499478056,7999606,11.9283690612789,"1006",13.6554907017782,427,8.58636637844359,10,"1443",11.6052758565224,"2020-04-20","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",546
"8","70-79",2598072,8.0194389764615,3095588,8.92961751804132,5693660,8.48992785262693,"2000",27.1480928464775,889,17.8765332797104,18,"2907",23.3794434614766,"2020-04-20","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",547
"9","80-89",1251693,3.8635863943586,1992850,5.74862942705187,3244543,4.83800156397567,"2730",37.0571467354418,1985,39.9155439372612,39,"4754",38.2338748592569,"2020-04-20","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",548
"1","0-9",3957228,12.2147301775874,3798527,10.9573345167228,7755755,11.564758062942,"0",0,1,0.0208942749686586,0,"1",0.0083395880243516,"2020-04-19","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",549
"10","90+",240468,0.742249811318448,671963,1.93836278480069,912431,1.36054372064722,"1033",14.5206634804611,1350,28.2072712076891,21,"2404",20.0483696105412,"2020-04-19","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",550
"12","Total known",32397179,100,34666524,100,67063703,100,"7114",100,4786,100,91,"11991",100,"2020-04-19","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",551
"2","10-19",4266196,13.1684181514693,4062792,11.7196405385207,8328988,12.4195170075831,"1",0.0140567894292943,2,0.0417885499373172,0,"3",0.0250187640730548,"2020-04-19","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",554
"3","20-29",3737191,11.5355444991059,3733717,10.7703818242637,7470908,11.1400171267012,"10",0.140567894292944,6,0.125365649811952,0,"16",0.133433408389626,"2020-04-19","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",555
"4","30-39",4025803,12.4263998417887,4262454,12.2955909857014,8288257,12.3587822163652,"37",0.520101208883891,22,0.459674049310489,0,"59",0.492035693436744,"2020-04-19","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",556
"5","40-49",4233782,13.068366230282,4350667,12.5500526098319,8584449,12.8004399041311,"103",1.44784931121732,50,1.04471374843293,3,"156",1.30097573179885,"2020-04-19","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",557
"6","50-59",4294564,13.2559813309671,4490542,12.9535398472601,8785106,13.0996434837486,"381",5.35563677256115,173,3.61470956957794,3,"557",4.64515052956384,"2020-04-19","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",558
"7","60-69",3792182,11.7052845866611,4207424,12.1368499478056,7999606,11.9283690612789,"968",13.6069721675569,409,8.54575846218136,10,"1387",11.5670085897757,"2020-04-19","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",559
"8","70-79",2598072,8.0194389764615,3095588,8.92961751804132,5693660,8.48992785262693,"1942",27.2982850716896,863,18.0317592979524,18,"2823",23.5426569927446,"2020-04-19","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",560
"9","80-89",1251693,3.8635863943586,1992850,5.74862942705187,3244543,4.83800156397567,"2639",37.0958673039078,1910,39.9080651901379,36,"4585",38.2370110916521,"2020-04-19","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",561
"1","0-9",3957228,12.2147301775874,3798527,10.9573345167228,7755755,11.564758062942,"0",0,1,0.0213401621852326,0,"1",0.00850051003060184,"2020-04-18","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",562
"10","90+",240468,0.742249811318448,671963,1.93836278480069,912431,1.36054372064722,"1020",14.5943625697525,1322,28.2116944088775,21,"2363",20.0867052023121,"2020-04-18","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",563
"12","Total known",32397179,100,34666524,100,67063703,100,"6989",100,4686,100,89,"11764",100,"2020-04-18","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",564
"14","Unknown",NA,NA,NA,NA,NA,NA,"44",NA,28,NA,6,"78",NA,"2020-04-18","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",565
"15","TOTAL",32397179,NA,34666524,NA,67063703,NA,"7033",NA,4714,NA,95,"11842",NA,"2020-04-18","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",566
"2","10-19",4266196,13.1684181514693,4062792,11.7196405385207,8328988,12.4195170075831,"1",0.0143081985977965,2,0.0426803243704652,0,"3",0.0255015300918055,"2020-04-18","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",567
"3","20-29",3737191,11.5355444991059,3733717,10.7703818242637,7470908,11.1400171267012,"10",0.143081985977965,6,0.128040973111396,0,"16",0.136008160489629,"2020-04-18","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",568
"4","30-39",4025803,12.4263998417887,4262454,12.2955909857014,8288257,12.3587822163652,"37",0.529403348118472,22,0.469483568075117,0,"59",0.501530091805508,"2020-04-18","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",569
"5","40-49",4233782,13.068366230282,4350667,12.5500526098319,8584449,12.8004399041311,"98",1.40220346258406,50,1.06700810926163,3,"151",1.28357701462088,"2020-04-18","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",570
"6","50-59",4294564,13.2559813309671,4490542,12.9535398472601,8785106,13.0996434837486,"374",5.35126627557591,170,3.62782757148954,3,"547",4.6497789867392,"2020-04-18","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",571
"7","60-69",3792182,11.7052845866611,4207424,12.1368499478056,7999606,11.9283690612789,"944",13.5069394763199,401,8.55740503627828,9,"1354",11.5096905814349,"2020-04-18","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",572
"8","70-79",2598072,8.0194389764615,3095588,8.92961751804132,5693660,8.48992785262693,"1909",27.3143511231936,844,18.0110968843363,18,"2771",23.5549132947977,"2020-04-18","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",573
"9","80-89",1251693,3.8635863943586,1992850,5.74862942705187,3244543,4.83800156397567,"2596",37.1440835598798,1868,39.8634229620145,35,"4499",38.2437946276777,"2020-04-18","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",574
"1","0-9",3957228,12.2147301775874,3798527,10.9573345167228,7755755,11.564758062942,"0",0,1,0.02210433244916,0,"1",0.00876885303402315,"2020-04-17","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",575
"10","90+",240468,0.742249811318448,671963,1.93836278480069,912431,1.36054372064722,"978",14.4035346097202,1275,28.183023872679,20,"2273",19.9316029463346,"2020-04-17","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",576
"12","Total known",32397179,100,34666524,100,67063703,100,"6790",100,4524,100,90,"11404",100,"2020-04-17","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",577
"14","Unknown",NA,NA,NA,NA,NA,NA,"42",NA,25,NA,7,"74",NA,"2020-04-17","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",578
"15","TOTAL",32397179,NA,34666524,NA,67063703,NA,"6832",NA,4549,NA,97,"11478",NA,"2020-04-17","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",579
"2","10-19",4266196,13.1684181514693,4062792,11.7196405385207,8328988,12.4195170075831,"0",0,2,0.0442086648983201,0,"2",0.0175377060680463,"2020-04-17","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",580
"3","20-29",3737191,11.5355444991059,3733717,10.7703818242637,7470908,11.1400171267012,"9",0.132547864506627,7,0.15473032714412,0,"16",0.14030164854437,"2020-04-17","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",581
"4","30-39",4025803,12.4263998417887,4262454,12.2955909857014,8288257,12.3587822163652,"37",0.544918998527246,22,0.486295313881521,0,"59",0.517362329007366,"2020-04-17","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",582
"5","40-49",4233782,13.068366230282,4350667,12.5500526098319,8584449,12.8004399041311,"97",1.42857142857143,49,1.08311229000884,3,"149",1.30655910206945,"2020-04-17","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",583
"6","50-59",4294564,13.2559813309671,4490542,12.9535398472601,8785106,13.0996434837486,"367",5.40500736377025,163,3.60300618921309,3,"533",4.67379866713434,"2020-04-17","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",584
"7","60-69",3792182,11.7052845866611,4207424,12.1368499478056,7999606,11.9283690612789,"902",13.2842415316642,391,8.64279398762157,9,"1302",11.4170466502981,"2020-04-17","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",585
"8","70-79",2598072,8.0194389764615,3095588,8.92961751804132,5693660,8.48992785262693,"1871",27.5552282768778,812,17.9487179487179,19,"2702",23.6934408979306,"2020-04-17","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",586
"9","80-89",1251693,3.8635863943586,1992850,5.74862942705187,3244543,4.83800156397567,"2529",37.2459499263623,1802,39.8320070733864,36,"4367",38.2935811995791,"2020-04-17","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",587
"1","0-9",3957228,12.2147301775874,3798527,10.9573345167228,7755755,11.564758062942,"0",0,1,0.0229726625315874,0,"1",0.00910332271279017,"2020-04-16","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",588
"10","90+",240468,0.742249811318448,671963,1.93836278480069,912431,1.36054372064722,"941",14.3729952650069,1221,28.0496209510682,19,"2181",19.8543468365954,"2020-04-16","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",589
"12","Total known",32397179,100,34666524,100,67063703,100,"6547",100,4353,100,85,"10985",100,"2020-04-16","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",590
"14","Unknown",NA,NA,NA,NA,NA,NA,"43",NA,26,NA,6,"75",NA,"2020-04-16","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",591
"15","TOTAL",32397179,NA,34666524,NA,67063703,NA,"6590",NA,4379,NA,91,"11060",NA,"2020-04-16","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",592
"2","10-19",4266196,13.1684181514693,4062792,11.7196405385207,8328988,12.4195170075831,"0",0,2,0.0459453250631748,0,"2",0.0182066454255803,"2020-04-16","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",593
"3","20-29",3737191,11.5355444991059,3733717,10.7703818242637,7470908,11.1400171267012,"8",0.122193371009623,6,0.137835975189524,0,"14",0.127446517979062,"2020-04-16","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",594
"4","30-39",4025803,12.4263998417887,4262454,12.2955909857014,8288257,12.3587822163652,"35",0.534595998167099,21,0.482425913163336,0,"56",0.509786071916249,"2020-04-16","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",595
"5","40-49",4233782,13.068366230282,4350667,12.5500526098319,8584449,12.8004399041311,"92",1.40522376661066,49,1.12566046404778,2,"143",1.30177514792899,"2020-04-16","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",596
"6","50-59",4294564,13.2559813309671,4490542,12.9535398472601,8785106,13.0996434837486,"354",5.40705666717581,156,3.58373535492764,3,"513",4.67000455166136,"2020-04-16","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",597
"7","60-69",3792182,11.7052845866611,4207424,12.1368499478056,7999606,11.9283690612789,"863",13.1816098976631,376,8.63772111187687,9,"1248",11.3609467455621,"2020-04-16","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",598
"8","70-79",2598072,8.0194389764615,3095588,8.92961751804132,5693660,8.48992785262693,"1809",27.6309760195509,791,18.1713760624856,19,"2619",23.8416021847975,"2020-04-16","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",599
"9","80-89",1251693,3.8635863943586,1992850,5.74862942705187,3244543,4.83800156397567,"2445",37.345349014816,1730,39.7427061796462,33,"4208",38.306781975421,"2020-04-16","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",600
"1","0-9",3957228,12.2147301775874,3798527,10.9573345167228,7755755,11.564758062942,"0",0,1,0.0239693192713327,0,"1",0.00945894816496406,"2020-04-15","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",601
"10","90+",240468,0.742249811318448,671963,1.93836278480069,912431,1.36054372064722,"908",14.3648156937193,1173,28.1160115052733,17,"2098",19.8448732500946,"2020-04-15","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",602
"12","Total known",32397179,100,34666524,100,67063703,100,"6321",100,4172,100,79,"10572",100,"2020-04-15","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",603
"14","Unknown",NA,NA,NA,NA,NA,NA,"43",NA,22,NA,6,"71",NA,"2020-04-15","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",604
"15","TOTAL",32397179,NA,34666524,NA,67063703,NA,"6364",NA,4194,NA,85,"10643",NA,"2020-04-15","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",605
"2","10-19",4266196,13.1684181514693,4062792,11.7196405385207,8328988,12.4195170075831,"0",0,2,0.0479386385426654,0,"2",0.0189178963299281,"2020-04-15","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",606
"3","20-29",3737191,11.5355444991059,3733717,10.7703818242637,7470908,11.1400171267012,"7",0.110741971207087,7,0.167785234899329,0,"14",0.132425274309497,"2020-04-15","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",607
"4","30-39",4025803,12.4263998417887,4262454,12.2955909857014,8288257,12.3587822163652,"33",0.522069292833413,20,0.479386385426654,0,"53",0.501324252743095,"2020-04-15","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",608
"5","40-49",4233782,13.068366230282,4350667,12.5500526098319,8584449,12.8004399041311,"85",1.34472393608606,47,1.12655800575264,2,"134",1.26749905410518,"2020-04-15","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",609
"6","50-59",4294564,13.2559813309671,4490542,12.9535398472601,8785106,13.0996434837486,"345",5.45799715234931,147,3.52348993288591,3,"495",4.68217934165721,"2020-04-15","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",610
"7","60-69",3792182,11.7052845866611,4207424,12.1368499478056,7999606,11.9283690612789,"829",13.1150134472394,356,8.53307766059444,9,"1194",11.2939841089671,"2020-04-15","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",611
"8","70-79",2598072,8.0194389764615,3095588,8.92961751804132,5693660,8.48992785262693,"1755",27.7645942097769,760,18.2166826462128,17,"2532",23.950056753689,"2020-04-15","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",612
"9","80-89",1251693,3.8635863943586,1992850,5.74862942705187,3244543,4.83800156397567,"2359",37.3200442967885,1659,39.7651006711409,31,"4049",38.2992811199395,"2020-04-15","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",613
"1","0-9",3957228,12.2147301775874,3798527,10.9573345167228,7755755,11.564758062942,"0",0,1,0.0254129606099111,0,"1",0.00993838203140529,"2020-04-14","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",614
"10","90+",240468,0.742249811318448,671963,1.93836278480069,912431,1.36054372064722,"861",14.2337576458919,1094,27.8017789072427,17,"1972",19.5984893659312,"2020-04-14","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",615
"12","Total known",32397179,100,34666524,100,67063703,100,"6049",100,3935,100,78,"10062",100,"2020-04-14","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",616
"14","Unknown",NA,NA,NA,NA,NA,NA,"43",NA,18,NA,6,"67",NA,"2020-04-14","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",617
"15","TOTAL",32397179,NA,34666524,NA,67063703,NA,"6092",NA,3953,NA,84,"10129",NA,"2020-04-14","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",618
"2","10-19",4266196,13.1684181514693,4062792,11.7196405385207,8328988,12.4195170075831,"0",0,2,0.0508259212198221,0,"2",0.0198767640628106,"2020-04-14","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",619
"3","20-29",3737191,11.5355444991059,3733717,10.7703818242637,7470908,11.1400171267012,"7",0.11572160687717,6,0.152477763659466,0,"13",0.129198966408269,"2020-04-14","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",620
"4","30-39",4025803,12.4263998417887,4262454,12.2955909857014,8288257,12.3587822163652,"33",0.545544718135229,20,0.508259212198221,0,"53",0.52673424766448,"2020-04-14","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",621
"5","40-49",4233782,13.068366230282,4350667,12.5500526098319,8584449,12.8004399041311,"82",1.35559596627542,44,1.11817026683609,2,"128",1.27211290001988,"2020-04-14","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",622
"6","50-59",4294564,13.2559813309671,4490542,12.9535398472601,8785106,13.0996434837486,"330",5.45544718135229,139,3.53240152477764,2,"471",4.68097793679189,"2020-04-14","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",623
"7","60-69",3792182,11.7052845866611,4207424,12.1368499478056,7999606,11.9283690612789,"793",13.1096048933708,337,8.56416772554003,9,"1139",11.3198171337706,"2020-04-14","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",624
"8","70-79",2598072,8.0194389764615,3095588,8.92961751804132,5693660,8.48992785262693,"1685",27.8558439411473,722,18.3481575603558,18,"2425",24.1005764261578,"2020-04-14","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",625
"9","80-89",1251693,3.8635863943586,1992850,5.74862942705187,3244543,4.83800156397567,"2258",37.3284840469499,1570,39.8983481575604,30,"3858",38.3422778771616,"2020-04-14","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",626
"1","0-9",3957228,12.2147301775874,3798527,10.9573345167228,7755755,11.564758062942,"0",0,1,0.0269614451334592,0,"1",0.010498687664042,"2020-04-13","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",627
