"","time","reporting_unit","central_cases","central_intensity","lo_0_25_cases","hi_0_25_cases","lo_0_5_cases","hi_0_5_cases","lo_0_8_cases","hi_0_8_cases","lo_0_95_cases","hi_0_95_cases","lo_0_25_intensity","hi_0_25_intensity","lo_0_5_intensity","hi_0_5_intensity","lo_0_8_intensity","hi_0_8_intensity","lo_0_95_intensity","hi_0_95_intensity","1pct_cumulative","2_5pct_cumulative","10pct_cumulative","25pct_cumulative","50pct_cumulative","75pct_cumulative","90pct_cumulative","97_5pct_cumulative","99pct_cumulative","country","countryCode","dead","cum_dead","pop","Expected","mMult","timeNumeric","reporting_unit_fac","reporting_unit_int","logExpected"
"1021",2020-02-19,"United States Aggregated",3,3.08826572317711,0,10,0,10,0,12,0,17,1.97157679880123,4.7887714476646,1.62198424410053,5.38351187278935,1.2550467897769,5.98732801279565,0.953387813913572,6.974313976136,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1022",2020-02-19,"Washington",0,0.712665298374368,0,4,0,5,0,6,0,11,0.348818191069435,1.37762407287762,0.248926305373766,1.68498810824642,0.1812042251235,2.11526857465437,0.124712783803466,2.54343198946501,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1023",2020-02-20,"Belgium",0,0.337621100460702,0,2,0,5,0,6,0,6,0.0556071361582793,1.16786641050139,0.0206307256571844,1.60546784319169,0.00641205905434078,1.93064387724545,0.0011751376830122,2.57483371915076,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1024",2020-02-20,"California",0,0.347393551551346,0,3,0,4,0,6,0,7,0.0838810783320758,0.883922301690018,0.0461040009036247,1.19151671645202,0.0168885738067418,1.60076461812931,0.00573333662117867,2.12997266761733,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1025",2020-02-20,"Canada",0,0.511436910217255,0,4,0,5,0,7,0,7,0.119737674928492,1.52804737277751,0.0620633815540927,1.94072527340206,0.0195178229971391,2.60174295025187,0.00752347230774708,3.11469004855444,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1026",2020-02-20,"China",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"China","CN",108,2029,1439323856,96648.6559670983,0.000694770670152778,18312,"China",6,11.4788375783535
"1027",2020-02-20,"France",1,0.786638801400539,0,6,0,6,0,9,0,10,0.230393984326942,1.87523338795727,0.114777023504611,2.24994079121526,0.0595828622304385,2.73243372107371,0.0314367103738872,3.31109141997204,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1028",2020-02-20,"Germany",0,0.303154470668445,0,3,0,3,0,4,0,5,0.0635456725114587,0.989866513329429,0.0309761743418166,1.30891227148476,0.0100990150476713,1.7042679577988,0.00262187100490944,2.01792524540403,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1029",2020-02-20,"Hubei",89,93.47386273703,19,223,17,257,16,344,13,344,82.2913292428688,107.678838142414,79.3765197017251,112.344390928706,75.6195921904568,118.856212367225,73.3885990981092,129.536450715028,1737,1737,1737,1737,1737,1737,1737,1737,1737,"China","CN",108,2029,59082524.2718447,4931.13899390117,0.0169254785966642,18312,"Hubei",13,8.50332527359834
"1030",2020-02-20,"Iran",1,1.50756272374776,0,7,0,7,0,8,0,9,0.886027213537893,2.20134350297013,0.739704941826154,2.52977199381005,0.607114446973806,2.79731466398585,0.503088624244091,3.51094334257495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1031",2020-02-20,"Italy",0,0.722526072107575,0,3,0,6,0,6,0,7,0.335779291001753,1.47868682347197,0.263469619434579,1.71922611711513,0.194898636447246,2.17173417597885,0.141863079958567,2.65048723453106,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1032",2020-02-20,"Louisiana",0,0.29892977058765,0,2,0,3,0,4,0,6,0.0505056391187766,0.978630643740471,0.023916957851279,1.25945656577932,0.00680423921890774,1.76788347926864,0.00138608526845943,2.56397075219868,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1033",2020-02-20,"Michigan",0,0.332604112629717,0,3,0,4,0,6,0,6,0.0698905398268524,1.09161517931263,0.0284876106116241,1.47836427930983,0.0078979169473773,1.88806521154988,0.0025204061874727,2.57214786033889,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1034",2020-02-20,"Netherlands",0,0.437606813927767,0,4,0,5,0,6,0,7,0.0909842927334053,1.18814575510295,0.0337476572119046,1.5167440628923,0.0140805932017916,1.89629565380569,0.00468204767368186,2.60470987008824,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1035",2020-02-20,"New Jersey",0,0.47117236378829,0,4,0,5,0,6,0,6,0.100417002329781,1.27136802314454,0.0449892998190872,1.56200311859988,0.0136011835087264,2.06388947090641,0.00209855756066004,2.80662637752677,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1036",2020-02-20,"New York",0,0.31939917272944,0,4,0,4,0,5,0,6,0.0613653529766847,1.08517789796304,0.0295858674863878,1.33129622925381,0.00916060656579542,1.85676852472011,0.00110909269459387,2.77733565696997,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1037",2020-02-20,"Spain",0,0.350290950819145,0,3,0,4,0,6,0,7,0.0682874907316181,1.22109161231656,0.0342641217148815,1.61319332937067,0.0128009412680165,2.30020301922771,0.0055151505834579,2.89405919762536,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1038",2020-02-20,"Sweden",0,0.40228482437832,0,2,0,5,0,5,0,8,0.0767080900675259,1.0753055533776,0.0344606828607956,1.35664575899119,0.017332300514503,1.8682667603041,0.00330994466504761,2.21990499040339,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1039",2020-02-20,"Switzerland",0,0.347073610372135,0,3,0,4,0,5,0,6,0.0728744547920053,1.08697177708751,0.0312804983970413,1.39595121254299,0.00878777056901207,1.80644371562441,0.00509094481415068,2.40052994401939,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1040",2020-02-20,"United Kingdom",0,0.426448090903143,0,3,0,5,0,6,0,6,0.0910878545100429,1.34132923706618,0.0408779899000289,1.72422513160451,0.0128512884824913,2.20736559810478,0.00414474758209116,3.08517081438662,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1041",2020-02-20,"United States",1,1.72829587453003,0,6,0,9,0,10,0,10,1.0351696538098,2.61947418536168,0.830552768825136,3.00285324032881,0.55551655400121,3.41510946268799,0.357201106196716,4.08886251043204,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1042",2020-02-20,"United States Aggregated",3,3.12055726659734,0,10,0,11,0,12,0,14,2.01689058992933,4.82551196175553,1.66479355258082,5.41410060657849,1.28882529633076,6.00351677790898,0.974984892784705,7.003715632828,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1043",2020-02-20,"Washington",1,0.746792878399314,0,5,0,5,0,6,0,7,0.389526462598696,1.41094317521678,0.2825068570755,1.70767209024367,0.206300216669991,2.13737995580498,0.143988879937012,2.56199963171592,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1044",2020-02-21,"Belgium",0,0.338061022618899,0,3,0,4,0,6,0,6,0.0556889240500516,1.16787033922234,0.0207581345947632,1.6054678735351,0.00644138467113,1.93064503356202,0.00120381319188919,2.57483633061917,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1045",2020-02-21,"California",0,0.34906097579674,0,3,0,4,0,4,0,5,0.0885965101170157,0.885275142573166,0.0486693634060223,1.19269086061511,0.0183475555487865,1.6021855892047,0.00652300225756529,2.13150750251268,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1046",2020-02-21,"Canada",0,0.512316987764139,0,3,0,4,0,6,0,6,0.1207392033017,1.52805019205099,0.0627441070840773,1.94073239781158,0.0211435031547288,2.60180064186642,0.00846097289188986,3.11469090184542,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1047",2020-02-21,"China",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"China","CN",115,2144,1439323856,96648.6559670983,0.000694770670152778,18313,"China",6,11.4788375783535
"1048",2020-02-21,"France",1,0.794459420553226,0,5,0,5,0,7,0,9,0.244439331166096,1.87670130569055,0.125220143840709,2.2502138315804,0.0686137971093657,2.73338471649238,0.0426714745376268,3.31261316045567,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1049",2020-02-21,"Germany",0,0.303523955295574,0,3,0,4,0,5,0,5,0.064188187334137,0.989964969850187,0.0326029733771386,1.30893691898878,0.0113696925164264,1.70430575049463,0.00296915474525147,2.01800464475279,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050",2020-02-21,"Hubei",82,89.4834939619108,18,217,15,236,12,248,5,297,78.6584745805254,102.911943035126,76.0438922108536,107.461278612447,72.2649461215315,113.65184583951,70.6580588316124,123.26757597988,1869,1869,1869,1869,1869,1869,1869,1869,1869,"China","CN",115,2144,59082524.2718447,4931.13899390117,0.0169254785966642,18313,"Hubei",13,8.50332527359834
"1051",2020-02-21,"Iran",2,1.83333709877767,0,8,0,9,0,9,0,13,1.14164391888501,2.59737530166945,0.969322517821546,2.93719458213707,0.80755618337673,3.34166296486203,0.686261219877034,4.03256253590795,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1052",2020-02-21,"Italy",1,0.846307531022374,0,5,0,5,0,7,0,7,0.45247285161731,1.56413253545762,0.363787253557382,1.81362947457884,0.274412924219164,2.23436349061603,0.211315471193769,2.71126034373787,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1053",2020-02-21,"Louisiana",0,0.2989775912885,0,3,0,4,0,5,0,6,0.0505099698501128,0.978630646467491,0.0239634193941889,1.25945656577932,0.0069079785162487,1.76788347971104,0.00140714155122071,2.56397075227567,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1054",2020-02-21,"Michigan",0,0.332604115565063,0,3,0,4,0,5,0,7,0.0698905746096735,1.09161518015682,0.0284883575223955,1.4783642814701,0.00796629992934125,1.88806521154988,0.00252045727786387,2.5721478603398,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1055",2020-02-21,"Netherlands",0,0.437637382927809,0,4,0,4,0,6,0,6,0.0910980746018589,1.18814679213589,0.0346118798146304,1.51675748036397,0.0142296173317708,1.89629647489815,0.00471367389614794,2.60470998711491,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1056",2020-02-21,"New Jersey",0,0.471173884413397,0,3,0,4,0,7,0,7,0.100417176632915,1.27136802321488,0.0449897658279147,1.56200311860039,0.0136012438522294,2.06388947094672,0.00209930748586857,2.80662637752694,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1057",2020-02-21,"New York",0,0.319399188335762,0,3,0,3,0,6,0,6,0.0613653570087917,1.08517789826395,0.0295858832852419,1.33129622954787,0.0091606150329388,1.85676852502697,0.00110912667187893,2.77733565785984,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1058",2020-02-21,"Spain",0,0.35037646314195,0,3,0,5,0,5,0,7,0.0684044791112883,1.22110771331577,0.0345604164843659,1.61323908008565,0.0128651115619933,2.30024512511928,0.00555373699905432,2.89412323664605,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1059",2020-02-21,"Sweden",0,0.402320707805021,0,3,0,5,0,5,0,6,0.0771753203872745,1.07530568868309,0.0348132453672218,1.35664626233974,0.0176970177891303,1.86826676057628,0.0037805356608216,2.21990531938044,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1060",2020-02-21,"Switzerland",0,0.348328083695792,0,3,0,4,0,6,0,7,0.0742939726098215,1.08709241259384,0.0329847646743793,1.39604069283242,0.00979924991731826,1.80645178189517,0.00542747320793267,2.40052994422327,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1061",2020-02-21,"United Kingdom",0,0.42923961444624,0,3,0,4,0,6,0,6,0.0931104948177783,1.34158095714494,0.0430527854700322,1.7247298626782,0.0137754100458106,2.20738790193361,0.00527141168362787,3.08534628396553,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1062",2020-02-21,"United States",1,1.72847340373854,0,7,0,8,0,8,0,12,1.03616617541443,2.61949266938973,0.832071411715387,3.00288324138522,0.556936031081465,3.41511833604381,0.35927306719165,4.08886499638667,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1063",2020-02-21,"United States Aggregated",3,3.16725390749311,0,10,0,11,0,12,0,14,2.06971580473626,4.8682657448656,1.71514033805284,5.45059954409849,1.32946929104324,6.05307051500336,1.00142439964031,7.03765242223815,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1064",2020-02-21,"Washington",1,0.79592965398497,0,4,0,5,0,7,0,7,0.434608304943965,1.44976841848938,0.322165269773941,1.7344011222897,0.23619332038979,2.16354746503191,0.167503842975968,2.58374745479137,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1065",2020-02-22,"Belgium",0,0.338602266905765,0,3,0,4,0,5,0,7,0.0558265972424829,1.16787829868935,0.0209674342775517,1.60546795584294,0.00649585256574241,1.93064752558175,0.00125557064604132,2.57484191101046,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1066",2020-02-22,"California",0,0.353063704539637,0,3,0,3,0,5,0,5,0.0944872442187224,0.887077950496514,0.0519750801538108,1.19423922148599,0.0202608687300547,1.60404522590554,0.00762253696868317,2.13349638425356,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1067",2020-02-22,"Canada",0,0.513237941377477,0,3,0,5,0,7,0,8,0.122052763877199,1.52805502683671,0.0636592312978171,1.94074391915085,0.0232417239532953,2.60188377945821,0.00967904443821522,3.11469242567349,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1068",2020-02-22,"China",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"China","CN",106,2250,1439323856,96648.6559670983,0.000694770670152778,18314,"China",6,11.4788375783535
"1069",2020-02-22,"France",1,0.802743232642321,0,4,0,6,0,7,0,7,0.265559649534381,1.87934116675264,0.141343966486417,2.25076826320647,0.0812975539363537,2.73509853311805,0.0529490444507167,3.31532714209924,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1070",2020-02-22,"Germany",0,0.305698707435673,0,2,0,3,0,5,0,6,0.065135144834487,0.990127514834808,0.0345297719308717,1.30898011519306,0.011797570441157,1.70437101237871,0.00350163980970504,2.01814250181637,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1071",2020-02-22,"Hubei",77,85.2998164083573,21,209,16,250,15,289,10,317,74.9842245647951,97.9087508331396,72.6101645872476,102.273641831038,68.9069441557367,108.244851681899,67.6162795949037,116.63982518447,1977,1977,1977,1977,1977,1977,1977,1977,1977,"China","CN",106,2250,59082524.2718447,4931.13899390117,0.0169254785966642,18314,"Hubei",13,8.50332527359834
"1072",2020-02-22,"Iran",2,2.2390845086121,0,8,0,10,0,12,0,13,1.4701052908788,3.0879493525014,1.27588542398843,3.50249304415091,1.08280917073097,3.99803536314604,0.905284361227148,4.72550316655787,0,0,0,0,0,0,0,0,0,"Iran","IR",3,5,83992953,3360.0420407084,0.0119057607130446,18314,"Iran",17,8.11970876499457
"1073",2020-02-22,"Italy",1,1.02968155323114,0,5,0,5,0,7,0,7,0.6134578199194,1.70085411288231,0.512521595603174,1.96137867642315,0.40470983557181,2.3384975568398,0.325615390676439,2.82178688981287,1,1,1,1,1,1,1,1,1,"Italy","IT",1,2,60461828,9218,0.016539360999803,18314,"Italy",18,9.12891337328045
"1074",2020-02-22,"Louisiana",0,0.299056438277329,0,3,0,4,0,5,0,5,0.0505182353702428,0.97863065465781,0.0240419768094739,1.25945656577935,0.00707453297998935,1.7678834812911,0.00144321613301904,2.56397075255543,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1075",2020-02-22,"Michigan",0,0.332604123808343,0,3,0,4,0,5,0,7,0.0698906587079302,1.09161518267383,0.0284899095122484,1.47836428759675,0.00807449664609927,1.88806521154988,0.00252057430513086,2.57214786034368,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1076",2020-02-22,"Netherlands",0,0.437695529788566,0,3,0,4,0,5,0,7,0.091299629166717,1.1881493696974,0.0359914932422462,1.51678479046819,0.0144928794265097,1.89629853337839,0.00477714809296169,2.60471031937971,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1077",2020-02-22,"New Jersey",0,0.471176818208069,0,4,0,4,0,5,0,7,0.100417565564484,1.27136802345177,0.0449907581595582,1.56200311860266,0.0136013860611993,2.06388947108086,0.00210088379699306,2.80662637752774,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1078",2020-02-22,"New York",0,0.319399231342541,0,3,0,4,0,5,0,5,0.0613653697426598,1.08517789934584,0.0295859279317177,1.33129623059945,0.00916064088489228,1.8567685260785,0.00110921963811564,2.77733566073272,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1079",2020-02-22,"Spain",0,0.350473970761084,0,4,0,5,0,6,0,6,0.06866196561861,1.22114903321976,0.0351677786350375,1.61334626098511,0.0130155132511116,2.30034370185496,0.00564528000886556,2.89426556284396,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1080",2020-02-22,"Sweden",0,0.402377741074494,0,3,0,3,0,5,0,6,0.077850007525055,1.07530598854028,0.0353224845503473,1.35664729257034,0.0182245899587466,1.86826676140493,0.00446598422483871,2.21990597867046,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1081",2020-02-22,"Switzerland",0,0.349893294913525,0,3,0,4,0,4,0,5,0.0763673257104394,1.08729698578205,0.0354861203400726,1.39619362055918,0.0113114872254583,1.80646787698165,0.0057150636690587,2.40052994504024,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1082",2020-02-22,"United Kingdom",0,0.429936917932304,0,3,0,5,0,6,0,6,0.0961503745209949,1.34200760579267,0.0462305102418925,1.72554029845541,0.0152248174745258,2.20743189973892,0.00697982575364735,3.08564085942592,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1083",2020-02-22,"United States",1,1.72871794477985,0,7,0,7,0,9,0,11,1.03772281661638,2.61952950481217,0.834380734788903,3.00294074222265,0.559130033014447,3.41513704041689,0.362430926760037,4.08887073270144,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1084",2020-02-22,"United States Aggregated",3,3.21948835062456,0,10,0,10,0,13,0,14,2.13110028503749,4.91790369243749,1.77413621617196,5.49399399047754,1.37817482690221,6.11950198917948,1.03365167856353,7.07677233643759,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1085",2020-02-22,"Washington",1,0.854252873088663,0,4,0,5,0,8,0,8,0.481379960080099,1.49486121327116,0.368834168951558,1.76580146649135,0.271665520841878,2.19512234879045,0.196055474192259,2.60914835993799,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1086",2020-02-23,"Belgium",0,0.338677153586718,0,3,0,4,0,5,0,7,0.0560557967659233,1.16789415752302,0.0213077179570348,1.60546817353261,0.00659557040041284,1.93065279926131,0.001323288889627,2.57485361300467,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1087",2020-02-23,"California",0,0.358647314269238,0,3,0,4,0,5,0,5,0.100697319146895,0.889468905812359,0.0562186614132011,1.19627260469264,0.0227605186760683,1.60646895732639,0.00914423825206363,2.13606474053961,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1088",2020-02-23,"Canada",0,0.514824919713062,0,4,0,4,0,6,0,8,0.123769356524511,1.52806323902378,0.0648842350580081,1.94076240765142,0.0248526849004258,2.60200299023428,0.0112565673887123,3.11469511922351,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1089",2020-02-23,"China",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"China","CN",98,2348,1439323856,96648.6559670983,0.000694770670152778,18315,"China",6,11.4788375783535
"1090",2020-02-23,"France",1,0.82200988698122,0,5,0,6,0,7,0,8,0.296995493709209,1.88400972496844,0.16595369431209,2.25187052910843,0.101055695571566,2.73813842437283,0.0677943116964654,3.32008980055943,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1091",2020-02-23,"Germany",0,0.307053739632579,0,3,0,4,0,4,0,6,0.0665215256154113,0.990393170113706,0.0354328119799733,1.30905498866217,0.0122806684447453,1.70448248528171,0.00405700629250335,2.01837888774994,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1092",2020-02-23,"Hubei",74,81.0697969435346,16,176,11,211,9,233,7,246,71.2980073549675,92.940287106794,69.1780182169867,96.8794905630665,65.5614803787155,102.569489215687,64.2874790326643,109.793279002853,2092,2092,2092,2092,2092,2092,2092,2092,2092,"China","CN",98,2348,59082524.2718447,4931.13899390117,0.0169254785966642,18315,"Hubei",13,8.50332527359834
"1093",2020-02-23,"Iran",2,2.74804735849102,0,10,0,10,0,15,0,15,1.84942197056392,3.73767893476012,1.64924578829674,4.18144183823148,1.46195870794025,4.78449319882547,1.17372886176532,5.54650214606241,3,3,3,3,3,3,3,3,3,"Iran","IR",3,8,83992953,3360.0420407084,0.0119057607130446,18315,"Iran",17,8.11970876499457
"1094",2020-02-23,"Italy",1,1.30026540820156,0,5,0,6,0,7,0,9,0.834106294213373,1.96407074822599,0.736551338840146,2.21358213812421,0.58276523026516,2.58494858920012,0.510158915490348,2.99806150880618,2,2,2,2,2,2,2,2,2,"Italy","IT",1,3,60461828,9218,0.016539360999803,18315,"Italy",18,9.12891337328045
"1095",2020-02-23,"Louisiana",0,0.29918489915131,0,3,0,3,0,4,0,4,0.0505337695470461,0.978630678548697,0.0241731699178596,1.25945656577952,0.00733913653525658,1.76788348673191,0.00150432136841391,2.56397075353775,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1096",2020-02-23,"Michigan",0,0.332604146363309,0,3,0,4,0,5,0,7,0.0698908579224637,1.09161518998156,0.0284930810158043,1.47836430454389,0.00824422437251214,1.88806521154988,0.00252083758911468,2.57214786035949,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1097",2020-02-23,"Netherlands",0,0.437804362671526,0,4,0,4,0,4,0,7,0.091651640016099,1.18815561029824,0.0381678344839569,1.51683933854299,0.0149511044703481,1.89630355944428,0.00490208369896936,2.60471123457267,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1098",2020-02-23,"New Jersey",0,0.471182398840696,0,4,0,4,0,6,0,8,0.100418417855204,1.27136802422697,0.0449928366272,1.56200311861246,0.0136017147600275,2.06388947151508,0.00210414199020913,2.80662637753122,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1099",2020-02-23,"New York",0,0.319399347143343,0,3,0,4,0,5,0,5,0.0613654087974892,1.08517790311178,0.0295860509756971,1.33129623424195,0.00916071760715205,1.85676852957684,0.00110946792081523,2.77733566975022,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100",2020-02-23,"Spain",0,0.351465840710191,0,3,0,5,0,6,0,6,0.0690830571464073,1.22125195357885,0.0363861815922667,1.6135908564203,0.0133584821011168,2.30056848349102,0.00585679299546321,2.89457457443247,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101",2020-02-23,"Sweden",0,0.403387864864449,0,3,0,4,0,4,0,4,0.078817377871481,1.07530664112793,0.0360530900947473,1.3566493682004,0.0188426881304951,1.86826676386252,0.00545693016196973,2.21990728109398,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102",2020-02-23,"Switzerland",0,0.350437953556579,0,3,0,5,0,5,0,6,0.0793685262957574,1.08763919351259,0.0388006054788038,1.3964515393941,0.0135502127499886,1.8064993986222,0.00620980646497306,2.40052994818092,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1103",2020-02-23,"United Kingdom",0,0.431764060350103,0,3,0,5,0,5,0,7,0.100683137977578,1.34272272634409,0.0508432493800272,1.72682911357729,0.0174779306720726,2.2075173177842,0.00955156917438503,3.08613016410777,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104",2020-02-23,"United States",1,1.729617292004,0,7,0,7,0,9,0,10,1.04013518373199,2.61960182345184,0.837867880243694,3.00304946574647,0.562495371839127,3.4151757995134,0.36720802825274,4.08888370154905,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
